manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,price_usd
Audi,A6,mechanical,red,470000,1994,diesel,FALSE,diesel,2.5,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,4400
Mazda,626,mechanical,other,400000,1999,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,296,2600
Jaguar,XKR,automatic,green,26704,1999,gasoline,FALSE,gasoline,4,coupe,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1036,17000
Ford,Sierra,mechanical,other,150000,1991,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,379.4
Opel,Zafira,mechanical,blue,287000,2003,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,33,4481.64
BMW,X5 M,automatic,black,125000,2010,gasoline,FALSE,gasoline,5,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,91,25500
Opel,Insignia,mechanical,black,146000,2011,gasoline,FALSE,gasoline,1.8,liftback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,8,9250
Renault,Grand Scenic,mechanical,brown,230000,2010,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,302,8950
УАЗ,39099,mechanical,green,36000,1995,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,800
Seat,Toledo,mechanical,blue,350000,1993,gasoline,FALSE,gasoline,1.8,liftback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72,350
Opel,Zafira,mechanical,black,264000,2000,gasoline,FALSE,gasoline,1.8,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,88,5300
ВАЗ,2109,mechanical,blue,150000,1998,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,1500
Buick,Encore,automatic,other,77000,2013,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,9999
Citroen,Nemo,mechanical,black,255000,2009,diesel,FALSE,diesel,1.4,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5000
Opel,Insignia,automatic,brown,166000,2012,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32,12700
Skoda,Octavia,mechanical,grey,0,2019,gasoline,FALSE,gasoline,1.6,sedan,TRUE,new,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,19736.79
Mazda,626,mechanical,blue,278000,1994,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,124,1850
Volkswagen,Golf,mechanical,silver,182000,1999,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,318,5600
Land Rover,Range Rover Sport,automatic,white,61000,2015,diesel,FALSE,diesel,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,143,49950
Mercedes-Benz,T1,mechanical,white,231000,1993,diesel,FALSE,diesel,2.3,minibus,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,434,2700
Opel,Zafira,mechanical,brown,420000,2000,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,216,3900
Audi,A6,automatic,brown,110000,2015,diesel,FALSE,diesel,3,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,156,34118.23
Ford,Transit,mechanical,blue,470000,2000,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,3300
Chrysler,Grand Voyager,automatic,grey,179000,1998,gasoline,FALSE,gasoline,3.3,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,167,3450
ВАЗ,2107,mechanical,blue,200000,1999,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,200
Ford,Mondeo,mechanical,blue,127000,2007,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,4390
Peugeot,Expert,mechanical,blue,321869,2001,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,77,3746.56
BMW,320,mechanical,black,340000,2003,diesel,FALSE,diesel,2,universal,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,79,6200
Renault,Laguna,mechanical,blue,240000,2002,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,47,4000
Fiat,Brava,mechanical,red,300000,1997,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104,800
Opel,Corsa,mechanical,blue,187000,2006,gasoline,FALSE,gasoline,1.2,coupe,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,3550
Ford,Focus,mechanical,black,89500,2011,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,49,9600
Citroen,Xantia,mechanical,red,348000,1997,diesel,FALSE,diesel,1.9,universal,FALSE,emergency,front,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,81,650
Nissan,Pathfinder,automatic,red,240000,1993,gasoline,FALSE,gasoline,3,suv,FALSE,owned,all,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,101,3319.74
Renault,Megane,mechanical,silver,220000,2010,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,89,6850
Renault,Grand Scenic,mechanical,grey,221000,2011,diesel,FALSE,diesel,1.5,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,42,7900
Kia,Sportage,automatic,silver,49000,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,39,15600
Citroen,XM,mechanical,black,290000,1997,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,1000
Honda,Insight,automatic,red,215000,2009,hybrid-petrol,FALSE,gasoline,1.3,liftback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,46,6500
Toyota,Carina E,mechanical,brown,417000,1992,gasoline,FALSE,gasoline,1.6,liftback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,37,1500
Ford,Focus,mechanical,black,320000,2002,diesel,FALSE,diesel,1.8,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,2900
Mercedes-Benz,CLK320,automatic,blue,220000,1998,gasoline,FALSE,gasoline,3.2,coupe,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,15,4600
Opel,Astra,mechanical,other,453000,1997,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121,500
Ford,Transit,mechanical,white,388800,2008,diesel,FALSE,diesel,2.4,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6300
Porsche,Panamera,automatic,black,45000,2011,gasoline,FALSE,gasoline,4.8,liftback,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,34900
Mazda,626,mechanical,red,100000,1989,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,800
Renault,Master,mechanical,silver,250000,2003,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,7500
Fiat,500,automatic,orange,49000,2014,electric,FALSE,electric,,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,11,16000
Fiat,Bravo,mechanical,red,300000,1995,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,1550
Rover,600-Series,mechanical,silver,350000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,68,1400
Audi,A3,mechanical,black,210000,2009,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,65,8350
BMW,318,mechanical,silver,390000,1999,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,90,4100
Ford,Fiesta,mechanical,white,240000,1996,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,900
Kia,Cerato,mechanical,black,115521,2015,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,40,12199
Mitsubishi,Galant,mechanical,blue,360000,1993,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,285,800
Toyota,Camry,automatic,black,272000,2006,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,68,8900
Mercedes-Benz,C180,mechanical,green,153000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,45,2500
BMW,320,automatic,black,121032,2006,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,365,12000
Skoda,Felicia,mechanical,blue,280000,1999,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,391,2250
Renault,Scenic,mechanical,white,151000,2016,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,22,9990
Renault,Scenic,automatic,silver,270000,2005,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,129,4499
Chrysler,Voyager,mechanical,blue,321765,2001,diesel,FALSE,diesel,2.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,84,5300
Volkswagen,Golf,mechanical,black,300000,1981,gasoline,FALSE,gasoline,2.8,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,109,2000
Mitsubishi,Pajero,automatic,blue,370000,2002,diesel,FALSE,diesel,3.2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,261,7150
Opel,Zafira,mechanical,silver,151000,2015,diesel,FALSE,diesel,1.6,minivan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18,12700
Ford,Kuga,automatic,brown,138000,2014,diesel,FALSE,diesel,2,suv,FALSE,owned,all,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,14399
Suzuki,Baleno,mechanical,red,200000,1995,gasoline,FALSE,gasoline,1.3,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,1400
Ford,Escort,mechanical,green,250000,1998,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,236,1200
Audi,80,automatic,green,373000,1994,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,2466.09
Citroen,Xsara,mechanical,silver,298990,1999,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,185,2280
BMW,320,automatic,blue,118000,2014,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,411,19800
Mazda,MPV,mechanical,blue,370000,1998,diesel,FALSE,diesel,2.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,1900
Hyundai,i30,mechanical,black,91000,2009,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,6800
Toyota,Land Cruiser,automatic,silver,270000,2001,gasoline,FALSE,gasoline,4.7,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80,16500
Audi,A8,automatic,black,200000,2008,diesel,FALSE,diesel,4.2,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,303,17800
Peugeot,206,mechanical,blue,250000,2001,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,2400
Renault,Scenic,mechanical,blue,298000,2000,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,136,3200
Nissan,Primera,mechanical,silver,300000,1998,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,1600
Kia,Sorento,mechanical,silver,300000,2004,diesel,FALSE,diesel,2.5,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,73,7200
Ford,Ka,mechanical,blue,210000,1999,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,117,2200
Renault,Master,mechanical,white,113000,2017,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,27000
BMW,X6,automatic,grey,148000,2009,hybrid-petrol,FALSE,gasoline,4.4,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,88,15500
Volvo,S80,automatic,silver,300000,1999,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,44,3900
Ford,Mustang,automatic,grey,88000,2017,gasoline,FALSE,gasoline,2.3,coupe,FALSE,emergency,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13,10900
Mercedes-Benz,T1,mechanical,white,733785,1991,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,4200
Nissan,Teana,automatic,black,130000,2011,gasoline,FALSE,gasoline,2.5,sedan,FALSE,emergency,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,328,5000
Toyota,Sienna,automatic,blue,333000,2006,gas,TRUE,gasoline,3.3,minivan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,10950
Buick,Encore,automatic,grey,71000,2014,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,228,11900
Alfa Romeo,156,mechanical,black,70000,2002,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,73,3500
Volkswagen,Bora,mechanical,black,415000,2000,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,4500
Volkswagen,Golf,mechanical,black,1000000,1990,gasoline,FALSE,gasoline,1.8,coupe,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,167,1600
Renault,Master,mechanical,grey,420000,2001,diesel,FALSE,diesel,2.8,minibus,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,4150
Volvo,S80,automatic,black,333575,2006,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5,7700
Skoda,Kodiaq,automatic,brown,0,2019,diesel,FALSE,diesel,2,suv,TRUE,new,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,38829.08
Renault,Safrane,mechanical,blue,360000,1998,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,2000
Citroen,Xantia,mechanical,silver,220000,1997,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68,1050
Volkswagen,Passat,automatic,black,151000,2010,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,88,7200
Volkswagen,T5,automatic,red,330000,2005,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132,2000
Mercedes-Benz,S560,automatic,black,300000,1989,gasoline,FALSE,gasoline,5.6,sedan,FALSE,owned,rear,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4000
Opel,Omega,mechanical,black,400000,1994,gas,TRUE,gasoline,2,universal,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,800
Peugeot,307,automatic,blue,240000,2007,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,70,5500
Mazda,626,mechanical,green,350000,1996,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43,1250
Volkswagen,Golf,mechanical,red,250000,1990,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,1000
Ford,Sierra,mechanical,blue,150000,1990,diesel,FALSE,diesel,2.3,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,790
Nissan,Armada,automatic,black,177028,2004,gas,TRUE,gasoline,5.6,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,9600
BMW,323,automatic,silver,409000,2000,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,69,4300
BMW,520,mechanical,black,485000,1997,gasoline,FALSE,gasoline,2,universal,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,43,2950
Audi,A6,automatic,silver,330000,2003,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,245,5500
Ford,Mustang,automatic,blue,105000,2005,gasoline,FALSE,gasoline,4,cabriolet,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,766,15999
Toyota,Yaris,mechanical,green,245000,2000,gasoline,FALSE,gasoline,1.3,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131,3100
Peugeot,405,mechanical,white,300000,1991,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,500
Skoda,Kodiaq,automatic,blue,0,2019,diesel,FALSE,diesel,2,suv,TRUE,new,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,41850.99
Kia,Sportage,automatic,other,236500,2012,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,75,12200
Mazda,626,mechanical,green,388000,2001,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,92,2500
Renault,Scenic,mechanical,silver,286000,2000,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,27,3700
BMW,525,mechanical,blue,454685,2001,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,5800
Kia,Rio,mechanical,silver,120000,2013,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,10100
Audi,Q5,automatic,white,178000,2012,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,17155
Ford,Mondeo,mechanical,blue,299000,2001,gas,TRUE,gasoline,1.8,universal,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,7,3300
Audi,A6,mechanical,blue,264000,2002,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,21,6650
Ford,Mondeo,mechanical,silver,119000,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,14,8000
Daewoo,Matiz,mechanical,blue,311633,1999,gasoline,FALSE,gasoline,0.8,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,1150
Audi,A6,automatic,black,140000,2012,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,86,15000
Opel,Zafira,mechanical,black,250000,2001,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,45,4500
Citroen,Xantia,mechanical,other,507260,2000,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,2450
Renault,Logan,mechanical,black,45000,2017,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10,8550
